Symbol,Balabce,Period
7990,1.882747495691973,22
HSCS,1.8823528793031377,4
LIFE,1.8821428823836,13
SAIA,1.8820473679915999,159
8341,1.8800461361014995,160
SRDX,1.8791840338965364,26
SONM,1.878453062932408,12
FNGG,1.877984127824128,90
3393,1.8779443254817987,288
7298,1.8779342723004695,24
9115,1.877607788595271,4
WVE,1.8767123406977455,13
3854,1.8765928906773977,195
SOBR,1.8764705692608057,15
TKNO,1.8756476600729104,9
RVYL,1.8749999720603232,29
INMD,1.8741661018453344,44
TK,1.873846200796274,180
4258,1.872778297474275,25
8877,1.8716892289582108,281
ZJYL,1.8707482629098386,37
GSMG,1.8705035477628318,18
6899,1.8694747789911597,219
VRCA,1.8669528099011863,14
9519,1.8667035398230087,44
MDWT,1.8651314927233535,5
VIRX,1.8650793035074211,3
GOCO,1.8648294293385517,9
3431,1.8646153846153846,276
TGS,1.8644940013393971,187
7425,1.8638505480038658,192
1515,1.8634179821551133,119
3479,1.8629441624365481,106
WNW,1.8624999841675165,4
2788,1.861952861952862,22
CTV,1.861702132381536,16
CPRX,1.8615864053796725,10
VTVT,1.8615385885069402,11
EVER,1.8601037182592397,31
QLI,1.8594103532994244,5
8359,1.8587301864105017,170
PHM,1.8580012394716858,197
7888,1.8578680203045685,229
3772,1.857370517928287,7
WKSP,1.8571428350261052,86
NCMI,1.857142820650217,14
CLIR,1.857142820650217,70
9927,1.856,137
TUYA,1.8559838136514586,17
SCYX,1.8554216780948403,12
PSTX,1.855345902990481,78
DOCN,1.8552466422453056,54
AXON,1.85474808937038,69
LIFW,1.8547009879393819,3
BKKT,1.8542569552343475,5
DNMR,1.853658556441762,5
7814,1.853658536585366,158
6226,1.8530884808013355,110
ZEUS,1.852333561573068,54
OWLT,1.8521738502034761,15
7086,1.852112676056338,360
6626,1.8518518518518519,14
INBX,1.8517602565342592,3
LWAY,1.8512395795321006,444
CYH,1.8503183912972665,24
VEEE,1.8502825596942207,12
9308,1.849878230947249,23
LLY,1.8480348144828964,284
QD,1.8467741485813036,83
VRT,1.846428598676409,23
REAL,1.8452381470486334,57
AMPH,1.8448513615892024,78
ORMP,1.8447891956952285,10
3864,1.8438538205980066,49
AMRX,1.843373496571548,29
9930,1.8426395939086295,76
EPOW,1.8425196451280195,7
2760,1.8424778761061946,141
FHTX,1.842105222859905,9
NVCT,1.840937230235687,42
PAYS,1.8404908029301497,14
JFU,1.8404908029301497,14
4015,1.84,62
KTRA,1.8396227857997887,4
HIVE,1.8389261691270984,7
7550,1.8382978723404255,45
PWR,1.838217212248132,244
2212,1.838095238095238,105
HBIO,1.8378379871137975,10
SIEN,1.8378378657026824,26
CPTN,1.8373811117103045,3
MVIS,1.8358209327006028,7
TSL,1.835616470894227,17
QRHC,1.834951493391523,30
7581,1.834307992202729,128
CRGE,1.833810910567005,5
IPHA,1.8333332884334121,10
USAP,1.8330955723120466,90
KBNT,1.8323586289398321,6
HYPR,1.8321167749832432,102
AACG,1.8319999694824218,13
PXLW,1.8319783534024916,16
ALVR,1.8316832092179705,43
6579,1.8316831683168318,4
9503,1.8316455696202532,58
7427,1.8309305373525557,123
PEPG,1.8306122637649018,5
TTI,1.8298610317762283,22
LPTX,1.8285714285714285,3
OXBR,1.828571418840058,3
CEPU,1.828313341480259,288
3004,1.8275084554678693,116
XP,1.8270916300147975,23
ETRN,1.8267716284139381,39
PI,1.8267543367655215,22
BSGM,1.826697884425892,17
CURV,1.8260869114520635,8
ARLP,1.825795645158701,81
2978,1.8253521126760563,15
6772,1.8252131546894033,183
PAM,1.8251879182016355,211
4616,1.825011100249583,27
DRUG,1.8247423825754063,13
RIOT,1.8242753133368677,77
TOPS,1.8242424448221732,4
6026,1.8242424242424242,120
TQQQ,1.823863683255404,43
2802,1.8230168269230769,243
2162,1.8218623481781377,6
9913,1.8216939078751857,282
AZUL,1.821596335920517,11
VALN,1.8214559471531433,6
6125,1.8209408361353319,21
TYRA,1.8208762497004405,100
8015,1.8202479338842976,221
ACET,1.8201438881827177,24
CXM,1.8200224612284204,90
ENVB,1.818131834596068,4
STVN,1.8172496561768243,48
4657,1.817204293632408,3
6069,1.8169934640522876,70
VXRT,1.8169014096331015,7
3082,1.816631130063966,104
AMBA,1.8165128612451507,35
2170,1.8164051979150524,23
EVI,1.8157894736842106,43
BGI,1.8156028392778893,166
3777,1.8148148148148149,34
GMGI,1.8143459038381098,3
4323,1.813991769547325,283
6368,1.813953488372093,288
SPT,1.8136882129277567,37
SONX,1.8130564810095704,17
CONL,1.812883394080096,5
VRAR,1.812419171321175,14
UBX,1.8118810441468098,5
RNLX,1.8109756429978316,30
DMRC,1.8109266864021571,216
7623,1.8105515587529977,20
MXC,1.81025637113131,28
9990,1.8100558659217878,150
PRAX,1.8097825344011116,13
DVAX,1.8095238864136527,44
GTHX,1.8085584751091544,14
GASS,1.80811809092,336
AOSL,1.8077966722391419,26
RERE,1.8070174533550094,15
CUTR,1.806655147433779,23
SKYT,1.805084727498337,6
BAND,1.804990872225971,16
NA,1.8048780440527745,10
6570,1.8045738045738047,195
ID,1.8045112200700937,17
ELTX,1.8044943993598166,19
PTEN,1.8041726960507671,29
SOTK,1.8028571265084403,50
CRDL,1.802325690192367,48
BHAT,1.801980266967436,88
MIRO,1.801801778581098,7
RNXT,1.8011757310536558,34
GBNH,1.8000000176606352,11
TOMZ,1.8000000170298989,240
9127,1.7998691955526487,4
2438,1.7994505494505495,22
ARCH,1.7993044876550215,98
METC,1.7992958760384536,25
BJDX,1.7991631807511024,25
SGML,1.7987927480452794,32
8016,1.7987012987012987,101
UONE,1.7952840446912437,10
MPTI,1.7946902959588937,137
UNG,1.7941177393777676,41
IMCR,1.7933467245100898,137
RCON,1.7931034341011542,54
STEM,1.7929782093506725,25
7729,1.7923250564334086,62
3415,1.79182156133829,17
SLRX,1.7916666749450891,4
6881,1.790633608815427,47
RVNC,1.7902881348359114,27
7082,1.7892540427751695,24
OP,1.7889344262295082,3
MTW,1.7878476356488762,18
JAKK,1.7875894197688489,20
5184,1.7875354107648724,69
MCRB,1.7874251328166408,35
BUR,1.7872340483094873,14
KC,1.7871396919230345,9
VALU,1.786980585618669,109
6432,1.7867332382310985,207
DBTX,1.7862595544884756,12
DBVT,1.7857143161248192,37
SU,1.7849054806884825,79
5025,1.784738041002278,10
THCH,1.7840531237784514,7
3205,1.7837837837837838,219
CCCC,1.782846792656673,5
RRGB,1.7817679594398612,46
8002,1.7814327485380117,211
2987,1.7810550198525241,24
MRSN,1.7808219148255635,36
6418,1.7790868924889542,85
ARAV,1.7789474509759633,117
3996,1.7788018433179724,24
ORGO,1.7783250965389725,9
4062,1.7778688524590165,164
SPNT,1.7773358265374561,95
HPK,1.7769858762965893,62
ATI,1.7764932812816208,207
TLRY,1.7764705271869399,39
4722,1.776442274252106,42
8159,1.7764175257731958,316
TBLA,1.7759562425050417,40
7625,1.7755102040816326,28
2388,1.7733333333333334,46
PRCT,1.7731795811186675,15
PBR,1.7731631627216196,348
7277,1.772549019607843,87
1783,1.7719298245614035,16
6358,1.7711807871914609,245
CREX,1.770833285042535,31
RAPT,1.7704829369401367,5
8869,1.770358306188925,226
4382,1.7703533026113671,10
IESC,1.7697384941559415,73
PLBY,1.7695899151046766,8
DXF,1.7692307974459867,22
9399,1.7692307692307692,18
BBW,1.76923073824878,7
6817,1.7689530685920578,95
XAIR,1.7682480924555921,28
ZTEK,1.7682403521309504,39
3358,1.7681159420289856,111
KOPN,1.7678571523604345,10
LRMR,1.767857104843976,83
CTMX,1.7677419960188712,3
GBIO,1.7676768357894141,7
EYEN,1.7676767506486069,45
AVTE,1.7676348867902558,18
PDS,1.7674691231852608,21
OLK,1.7672063645983742,8
2726,1.7670648464163823,133
5698,1.7668016194331984,39
ASLN,1.7666665010982154,6
FLYU,1.7656779075415434,8
ARHS,1.7654075037860206,14
2395,1.7653508771929824,10
5704,1.764963503649635,159
6857,1.7647058823529411,83
AQMS,1.764705784658208,9
3480,1.7645211930926217,168
7922,1.7643504531722054,29
8058,1.7642065550577695,270
FTI,1.7640750874420354,141
CYTH,1.7631579607807706,24
9101,1.7630886381082975,23
SCPL,1.762606571622308,185
CNEY,1.7623917866208163,4
CX,1.7622549489386867,167
8306,1.7618839322361617,320
6360,1.7617349970291147,343
MAPS,1.7613635917217276,56
5602,1.7607209446861405,264
FPAY,1.7605634334895675,4
5408,1.7600671140939597,45
TRKA,1.76,3
6419,1.758999389871873,50
8059,1.7586726998491704,42
DUOL,1.7586513792751668,169
XFOR,1.7586206471310504,21
GLTO,1.7582190720487862,13
6333,1.7581699346405228,216
TOL,1.7579340013084224,91
EOLS,1.757575840770488,80
MDVL,1.7575757575757576,8
EDSA,1.7572815466560867,22
5204,1.7567925778661364,118
3443,1.7564469914040115,99
CRBU,1.7561837187907545,14
FMX,1.756008087451404,57
7994,1.7560030983733539,230
SHOP,1.7555361461464778,155
8316,1.755386565272497,272
CUK,1.7552140915173544,32
PERI,1.7548544105075279,77
CSPI,1.7545453851873225,249
UROY,1.7545098277542606,31
POET,1.753378375112967,8
GGAL,1.7532808211711697,122
5781,1.753072625698324,30
3121,1.7522522522522523,9
YEXT,1.7521367756494335,47
ORCL,1.75197384558644,175
SDGR,1.7518479663876965,72
VIPS,1.751677922797438,10
ULH,1.7506439881176405,115
NNBR,1.7500000465661298,17
RETO,1.75,10
5189,1.75,5
LKCO,1.7495029391369987,11
TGLS,1.7494990056559956,37
1911,1.7494609745579992,119
9696,1.7494033412887828,314
REAX,1.7487179499719583,5
4492,1.7486338797814207,52
3948,1.748,73
2323,1.7477203647416413,293
ACGL,1.7474553009106781,386
ATRO,1.747355991259816,75
HUBS,1.747087766413103,94
SB,1.7467249199267545,5
MGY,1.746678281665047,106
8848,1.7466666666666666,7
3452,1.7462686567164178,221
OVID,1.7461139777960648,121
7044,1.7452830188679245,14
CNQ,1.7449488761079004,87
8929,1.744162934566941,39
UNL,1.7437774495537,36
6740,1.7435897435897436,86
SLNG,1.7424243268700221,33
MINDP,1.7422110622834832,217
LI,1.740707273595507,140
NRXP,1.7402598267161338,57
ERF,1.739715113530571,68
NE,1.7396766252330367,264
NBTX,1.7391304921440134,32
CYBN,1.73913048599815,9
CHNR,1.7391304708383493,18
6658,1.7386363636363635,18
IINN,1.7384615948919735,3
4591,1.7384615384615385,17
SCLX,1.7381818944757634,5
FAMI,1.7380953377742105,9
MUX,1.737569105166307,93
RETA,1.7374274145170032,85
EUDA,1.7368421437887829,8
FLNC,1.7363934126056608,240
3223,1.736318407960199,178
MCLD,1.7357357405733824,9
CTLP,1.7353845743032603,78
EAST,1.7344632451779103,29
ELA,1.7341464143647547,68
6023,1.7339805825242718,195
7911,1.7332686711930165,76
UVE,1.7330188847301093,37
7037,1.7326923076923078,15
TIGR,1.732203407090342,47
4235,1.731958762886598,13
4499,1.7319444444444445,66
PIRS,1.7317328096752151,15
HIMS,1.7313973803208016,49
7769,1.7311827956989247,34
CCL,1.7310345177498998,31
NCNA,1.7307693248199558,4
3111,1.7306397306397305,10
ALTO,1.7304965354482358,20
IPAR,1.7304075235109717,142
3498,1.7304075235109717,11
4565,1.7301587301587302,89
LTRPA,1.7298187213576113,8
EXPI,1.7293116846564205,31
NVT,1.7292157099357357,370
BOSC,1.7288889355129666,126
LW,1.7282440056591004,122
BGFV,1.7282437608522534,16
3030,1.7280701754385965,163
7240,1.727577535624476,217
SM,1.727124740575393,14
8508,1.7267442946398404,58
ACLX,1.7257240735833672,3
6364,1.7252836304700163,210
EXAS,1.7251322857313265,93
PARR,1.724800799208589,276
4259,1.7232142857142858,8
HCDIP,1.7228738569280206,7
FREY,1.7223649430801706,37
6777,1.7222972972972972,49
8584,1.7222222222222223,157
4485,1.7222222222222223,4
MORF,1.7221518199998902,155
TTD,1.7218716307486013,45
1429,1.721476510067114,267
7745,1.7212301587301588,425
TALO,1.7212004664049063,43
QUBT,1.7202381233959965,5
2160,1.7200938232994527,75
4918,1.7200520833333333,7
CMPX,1.7191780307409723,7
DECK,1.7191437011414197,98
1939,1.718475073313783,366
MOS,1.7184494346478627,36
HOOK,1.7181817679365816,4
5032,1.7179856115107914,22
TEAM,1.7175811204147868,31
9731,1.7175,163
7353,1.7174280879864636,57
4570,1.7169811320754718,24
6424,1.716826265389877,95
6184,1.7157894736842105,89
5603,1.7152317880794703,64
7859,1.7151162790697674,77
SENS,1.715000033378601,15
4980,1.714546283629731,26
FSI,1.7142858359278503,6
LVO,1.7142858115994217,105
SCTL,1.7142858115994217,26
6279,1.7140974967061924,161
SANA,1.713846206665039,17
NVVE,1.7132076252563562,7
IAG,1.713178374805846,39
SFWL,1.712918694127773,17
OMAB,1.712807230821682,267
WW,1.7127158623888359,330
TGAN,1.7121212215040766,15
BDC,1.7120809644301975,278
MATH,1.7118644667096425,90
6619,1.7118337850045167,18
WINA,1.711523333105495,115
INTZ,1.7106383591768939,38
9066,1.710493827160494,297
3189,1.710344827586207,4
ECOR,1.7094234079564705,15
TVTX,1.708860673751443,29
4068,1.7086092715231789,4
7212,1.7084942084942085,45
4422,1.7083870967741936,130
GRFX,1.7083334050796668,98
BBAR,1.7083332919412206,156
SNPX,1.7073769638020024,11
TPL,1.7070792627141953,139
GENE,1.7070707484248118,4
JOBY,1.7063290353807734,26
1969,1.706221198156682,129
6131,1.7061855670103092,190
HP,1.7060713836117385,22
BLFS,1.7055722947264467,39
1963,1.7052529182879377,165
7246,1.705,256
BWV,1.7049179302688209,4
6490,1.7043650793650793,52
WBX,1.7041016750954465,7
2768,1.7033942558746735,206
HUGE,1.7029703414366537,15
7971,1.702970297029703,60
9401,1.7029372496662216,28
PALT,1.7028984875018993,3
ACHR,1.7025496537088307,29
MVO,1.7024741822458846,105
7388,1.7018867924528303,64
MYNZ,1.7018691036521894,8
YANG,1.7014270674136802,41
5034,1.7012356575463372,21
BILL,1.70078798974417,36
APPF,1.7002730177194485,163
4673,1.6995612907716342,11
SSD,1.6995296419252093,95
MGNX,1.6992084754723267,17
ANET,1.6991265751750726,433
7818,1.699090909090909,80
1870,1.6990801576872536,107
PLAB,1.6986754285123855,26
IMTX,1.6985293921714841,23
7036,1.697364578412768,33
8202,1.696969696969697,33
XPEV,1.6967054987088432,15
ENTX,1.6964285429186967,10
9250,1.6956670078471512,12
ABOS,1.6956521228340795,6
TDS,1.6953702909792743,42
IFBD,1.6953125974978343,5
TCRX,1.6944444628409403,10
6871,1.6937151949085123,18
TWST,1.6935362056118985,20
ARCB,1.6935126827805422,38
5009,1.6934931506849316,227
9889,1.6934768841038632,303
TPST,1.6934306023123296,7
TRUE,1.6933333079020183,21
NAT,1.6930693606864755,182
SRPT,1.692413751010237,200
PRSO,1.6923078216274392,4
3843,1.6923076923076923,26
DOGZ,1.6923076264721888,46
MANU,1.6919574143183704,21
2345,1.691275167785235,8
6651,1.69104609929078,197
LSCC,1.6908320459345572,177
FKWL,1.6907216258344138,53
6768,1.6902654672597246,23
GB,1.6902438998860592,19
7552,1.6901408450704225,212
NXL,1.689922582343126,14
ANTE,1.6896551960383053,5
7686,1.6894736842105262,448
4579,1.6891891891891893,45
PCT,1.6889952447851544,37
6932,1.6883468834688347,103
ONCY,1.688172086427247,41
DRD,1.6878130288792974,118
3904,1.6877040261153429,8
AGEN,1.687116927436469,17
BLD,1.686897078551268,101
5541,1.686526122823098,45
8111,1.686217008797654,151
BCYC,1.6861166765210882,16
KRMD,1.6858406897597216,33
LUXH,1.6858236927905523,70
VQS,1.6858041798724277,15
ACST,1.6857143441025118,10
VCSA,1.6855124061911324,14
3110,1.6854636591478698,43
LVWR,1.6853932532670426,115
GDXD,1.685314730618928,62
MNDY,1.6851686555978753,14
3490,1.6846774193548386,62
COP,1.6846694033845129,111
4891,1.6842105263157894,6
3198,1.6836879432624114,208
7685,1.6830601092896176,46
TUR,1.6828148379852796,297
7172,1.682640144665461,54
CPG,1.6825792657817464,111
BON,1.6825396044484366,3
8233,1.6821015138023152,145
LEN.B,1.6819632328107375,117
HHS,1.681710180416604,54
AAON,1.681661282754423,172
7373,1.681592039800995,17
5195,1.6803797468354431,269
4664,1.6803455723542116,217
4475,1.6802610114192496,8
7637,1.6799609185488802,34
PHAT,1.6798244904674398,12
LIDR,1.6797153825064604,4
MSOS,1.6795917106240776,4
3647,1.6795454886697128,9
5610,1.6790757381258024,384
FTAI,1.6789100451176109,63
MLGO,1.6785714412424844,5
SES,1.6783624687337046,17
HYZN,1.6782608587484953,9
6779,1.6779835390946503,37
SANW,1.6774192804104338,34
AZEK,1.677303120983819,166
EQNR,1.6770375430576214,94
ROM,1.6769349398737154,97
ICAD,1.6766916895621693,11
FCNCA,1.6764929565456115,12
1879,1.6762295081967213,87
UBOT,1.676117495669617,77
VMD,1.6759259316492798,164
1828,1.6758544652701213,177
3691,1.6756756756756757,74
CRESY,1.675510070325343,29
2329,1.6752655538694992,154
4932,1.6746987951807228,10
FNGO,1.674143156084971,63
CLDX,1.6739689932960138,32
SWAV,1.6739403741398071,31
GDS,1.6739130479852282,21
4476,1.6737338044758538,74
5901,1.6736156351791531,190
PACK,1.6735905216655287,11
PNBK,1.6724666721589976,91
4055,1.6723602484472049,75
CRCT,1.6720429969696742,6
AAIC,1.6718751193257075,21
NIU,1.671826645040207,25
4270,1.6709314227226202,112
7816,1.6701648710242978,72
2932,1.6700528240552621,213
AZ,1.6699999570846558,11
PFSW,1.6697613018944601,47
PLL,1.6696566058834128,4
BLZE,1.6690140261754483,13
TAL,1.66896560644754,23
2404,1.6686217008797655,17
6489,1.6682769726247988,97
VICR,1.6675762046479607,26
6390,1.6675324675324674,153
RKLB,1.6674757466957615,23
DRTT,1.6674756695142352,10
ALLO,1.6670658012405761,37
4816,1.666938775510204,25
CRGO,1.6666667423551078,6
EVAX,1.6666667108182565,76
KZIA,1.6666666666666667,10
7618,1.6666666666666667,81
2666,1.6666666666666667,62
2776,1.6666666666666667,16
BTOG,1.666666603592968,4
EURN,1.6666665651039103,131
OTMO,1.6666665562876992,13
TWI,1.6651635454708587,51
INBK,1.6647999572753907,24
4523,1.6646480886714348,9
EXTR,1.6640626266016654,223
6882,1.6622222222222223,266
SGH,1.6617553558344678,12
KRKR,1.6615385885069403,7
5401,1.6612714051137696,234
5273,1.66058918557791,46
MVST,1.6601942579082636,18
WLFC,1.6599105780363712,13
OSCR,1.6595745760156582,11
UEC,1.6590909935366889,35
SLNHP,1.6589148590594998,8
SNOA,1.6583332753843754,16
SLGG,1.6582915152339288,14
BNKD,1.6570104288650138,11
4375,1.6563636363636363,18
GSAT,1.6559999465942383,5
7105,1.6558265582655827,55
CLNN,1.6556776371234319,22
CELU,1.6555555131700304,27
GERN,1.6553398934708723,21
PHGE,1.6553397587719012,16
BLND,1.6551724244241344,4
WEBL,1.6547619475619146,109
FRTX,1.6546762417169911,10
4979,1.6545265348595213,93
WIRE,1.6544685614611667,52
CGEN,1.654321023993077,9
BRZE,1.6542087476785898,129
TPH,1.6540540746740393,37
CARM,1.6538461538461537,29
ONVO,1.6538461009426244,4
9360,1.653160453808752,25
XPL,1.653061197182379,24
ENTA,1.6527073055650043,55
BEAM,1.6524986888920614,21
7381,1.6517697533071147,75
DGII,1.65153736118081,68
LAB,1.6514286313738142,159
PEN,1.6513540606473511,72
TRDA,1.6502976932788878,61
7021,1.6502341581655757,14
CINT,1.650000015685433,7
WHLRL,1.6499999515593997,28
EVTV,1.6497461689342048,18
4046,1.6493827160493828,220
OC,1.6493591953293674,131
TYGO,1.6490250208001938,24
GLUE,1.648990039593862,10
TSLA,1.648417124704249,17
QFIN,1.6482165870277914,12
CYN,1.6475409371530594,3
APLS,1.646967622452446,36
6262,1.6466019417475728,127
SMTI,1.6465979507288981,93
2715,1.6465028355387523,203
SPOT,1.64647000809769,29
LOB,1.6456471658282774,12
NGVC,1.645462688572426,64
3397,1.6453344343517753,277
DAPP,1.6449439293055128,64
2778,1.644927536231884,50
FUBO,1.6449275280943039,5
GMBLP,1.6442308662205793,9
8029,1.6441441441441442,210
BB,1.6439135235466964,9
CWEB,1.6438479665972405,24
ML,1.6437346136053006,77
WIMI,1.643678091620971,12
7211,1.6430868167202572,55
GNE,1.6430079984223005,78
GP,1.642857240170853,5
OBLG,1.642857240170853,4
YTRA,1.642857188472944,20
ILAG,1.6428571367750362,6
6927,1.6422535211267606,21
LABD,1.6421451815502626,87
AKAN,1.6421052235315376,6
EZFL,1.6418603789812851,8
GUSH,1.641857545199832,117
UP,1.641791039464946,4
ANIP,1.6412293553778485,221
5191,1.6409090909090909,109
3793,1.6407766990291262,95
KUKE,1.6406249621650195,14
SPOK,1.640559354654601,137
6257,1.640044994375703,63
ONTO,1.6393777169138486,127
OCGN,1.6393442529752578,4
QURE,1.6393103763974946,15
5816,1.6388888888888888,97
TOI,1.637931061060336,50
ACOR,1.6379309806188722,17
4371,1.6378433367243133,83
ADIL,1.6377952755905512,19
SSNT,1.637393377951869,18
RYI,1.6373824487427084,15
6486,1.637218045112782,188
6568,1.6370808678500985,14
8424,1.6370757180156659,183
7167,1.6365079122876365,213
ORGS,1.6363636363636365,10
ESEA,1.6361788751838051,18
7605,1.6361426256077796,302
7380,1.6358555460017197,137
4173,1.6357388316151202,155
4377,1.6356435643564355,92
4488,1.6352941176470588,7
UTRS,1.6347825230632718,22
LSEA,1.6346457118634459,33
WOLF,1.6341523560066624,31
DDS,1.6341429775297034,10
9212,1.6335540838852096,34
7735,1.6335195530726256,82
3434,1.6334371754932502,126
4752,1.6330275229357798,251
FENC,1.632911282165058,109
1812,1.6328626444159178,73
7995,1.6327300150829562,295
7561,1.6326530612244898,42
BFRI,1.6325580685637717,14
6557,1.6323777403035413,17
IONM,1.6319999694824219,13
CALX,1.631915450955106,62
4572,1.631578947368421,68
6962,1.631516212083349,10
RDNT,1.6314951994686122,42
AIXI,1.631477915117861,5
FMAO,1.6312088180374313,62
SONN,1.6310679317455372,4
UFAB,1.6309012996307006,4
MYO,1.6307692025540133,16
TIPT,1.6307053638143727,6
PTN,1.6307053638143727,6
BCC,1.629675161829589,31
