symbol,maxBalance,signal,wrSl,profitPerDay,maxLimit,maxSlLimit,wr
CNXA,31936.74659778272,0,0.25684210526315787,5322.791099630454,52.18326094243575,0.4,1.0
MICS,8932.976018408304,0,0.32222222222222224,175.15639251780988,51.60313868551076,0.03,0.8
QRTEB,7698.614069526735,0,0.25831202046035806,137.47525124154885,51.58547640144072,0.04,0.75
SPRC,4347.458437827367,0,0.1358574610244989,207.02183037273176,51.744382983200595,0.04,0.5
ADTX,2091.0191509666115,0,0.1371841155234657,110.0536395245585,51.755214615071324,0.41,1.0
LCFY,637.3076167757101,0,0.23104693140794225,16.771253073045003,51.623146019050594,0.03,0.6666666666666666
WHLR,610.0439765746786,0,0.189453125,16.945666015963294,51.62646137877616,0.03,0.8
PIXY,397.858409161039,0,0.07872696817420435,397.858409161039,52.281461407143354,0.73,1.0
RDIB,348.5159460225275,0,0.25297619047619047,2.978768769423312,51.21227444845103,0.07,1.0
GEHI,337.9605624332411,0,0.2463768115942029,1.9535292626198906,50.93717066735557,0.1,1.0
KA,329.26037742536664,0,0.15185185185185185,12.194828793532098,51.661263105735735,0.03,1.0
NAOV,323.31103643778556,0,0.15145985401459855,20.206939777361598,51.82332428759743,0.03,1.0
INVO,280.3670504106573,0,0.11785095320623917,280.3670504106573,52.281461407143354,0.05,1.0
GDC,276.1555350787437,0,0.20754716981132076,15.341974171041317,51.78833702960598,0.3,1.0
7373,263.7507091908733,0,0.271889400921659,0.90635982539819,50.067369668560346,35.0,0.5555555555555556
NCSM,205.26058102998246,0,0.26555023923444976,68.42019367666082,52.26842617370254,0.05,1.0
GDXD,177.6501583814175,0,0.16173570019723865,3.351889780781462,51.59348887912137,0.04,0.8333333333333334
MIND,177.4928839839978,0,0.15151515151515152,4.0339291814544955,51.61240586977552,0.06,0.6666666666666666
SSG,149.31008156582243,0,0.21584158415841584,49.77002718860748,52.264771999917926,0.08,1.0
3858,144.5148345200869,0,0.3779527559055118,4.2504363094143205,51.627868184655746,18.0,1.0
IMNM,124.2614465674697,0,0.1844380403458213,0.5177560273644571,50.43942179650442,0.04,0.5
KARO,120.62029656807542,0,0.21775898520084566,1.945488654323797,51.53355563453222,0.03,1.0
4178,99.35840251755283,0,0.3522727272727273,49.679201258776416,52.28118604487836,66.0,1.0
2747,94.35595111585229,0,0.375,0.21591750827426154,49.83711464821457,28.0,0.68
SOXS,79.90874719352075,0,0.3228915662650602,26.636249064506917,52.26842617370254,0.73,1.0
LGVN,77.65676548926821,0,0.1606714628297362,0.44888303751022085,50.93204001216317,0.03,0.6
UBR,75.75252246133873,0,0.3128491620111732,0.6012104957249106,51.14523272918171,0.04,0.5
TDCX,75.14876726798114,0,0.2125,2.2102578608229746,51.63496027141967,0.04,0.5
5820,74.76045226558522,0,0.1873536299765808,0.9229685464887064,51.46948502609395,5.0,0.42857142857142855
KOLD,72.585936856809,0,0.26548672566371684,0.8065104095201,51.427362826325556,1.81,0.6666666666666666
INM,67.21764852629538,0,0.13090909090909092,3.73431380701641,51.7650940528993,0.03,1.0
FHTX,66.16410691512996,0,0.12546125461254612,1.5037297026165901,51.61240586977552,0.03,0.8333333333333334
FUTU,64.56982612200771,0,0.2544642857142857,0.8278182836154835,51.48210288002228,0.57,0.75
ANVS,63.54950164352604,0,0.12209302325581395,0.8473266885803472,51.494286724005974,0.04,0.6666666666666666
YMM,60.46145373809192,0,0.3668639053254438,0.8061527165078922,51.494286724005974,0.16,0.6666666666666666
CXAI,59.45921503854428,0,0.3577981651376147,3.3032897243635713,51.7650940528993,0.21,1.0
MLEC,54.905001424069766,0,0.39166666666666666,0.5967934937398888,51.42384787021515,0.04,0.5
TIVC,53.62748466452661,0,0.22530864197530864,53.62748466452661,52.281461407143354,1.0,1.0
XPP,52.675081827896356,0,0.2649164677804296,0.6753215618961071,51.48210288002228,0.05,0.75
WINT,49.29973789128276,0,0.13924050632911392,1.5903141255252504,51.64420706049052,0.16,0.5
VACC,49.25322411061379,0,0.25252525252525254,0.20522176712755746,50.33445984352494,0.03,0.5714285714285714
DDL,47.159116990189986,0,0.29846938775510207,47.159116990189986,52.281461407143354,0.1,1.0
EDU,46.29203541628647,0,0.34890965732087226,0.29114487683199036,50.993834122095606,0.5,1.0
UXIN,45.304823329208325,0,0.2198581560283688,0.612227342286599,51.49702672741715,0.12,0.3333333333333333
RETL,44.64656493917566,0,0.13957934990439771,0.8267882396143641,51.59135612114088,0.04,0.6
GBR,43.54484144044544,0,0.35376044568245124,0.544310518005568,51.480593216813496,0.06,0.8
MEXX,40.601252976371335,0,0.29642857142857143,0.16987971956640727,50.44110168832669,0.05,0.6
FLGC,40.29962733068031,0,0.07207207207207207,2.0149813665340153,51.750971253058786,0.04,1.0
BRAG,39.23651734568387,0,0.18867924528301888,0.2843225894614773,51.06714675039077,0.03,0.75
9264,38.97351126907459,0,0.32625994694960214,0.6605679876114338,51.564441138348684,5.0,0.75
PDEX,38.40089053769533,0,0.22816901408450704,0.21099390405327106,50.87872247063153,0.04,1.0
FTHM,36.12376114568086,0,0.1593625498007968,0.5087853682490262,51.51070862030433,0.04,0.75
BRID,35.68276965257822,0,0.2794871794871795,0.5025742204588483,51.51070862030433,0.04,0.75
BGI,34.586738257623104,0,0.3569682151589242,11.528912752541034,52.264771999917926,0.06,1.0
ATRI,34.518031210164224,0,0.3125,0.7845007093219142,51.61240586977552,0.03,0.8333333333333334
VALN,33.101768847503244,0,0.38247011952191234,0.1751416341137738,50.75100386545869,0.34,1.0
CWEB,33.03629681149613,0,0.1888412017167382,0.458837455715224,51.50772083875857,0.6,0.6666666666666666
AAMC,32.37747488475246,0,0.25806451612903225,0.22641590828498223,50.86771847758668,0.03,1.0
HUDI,31.780029201400783,0,0.156794425087108,0.09931259125437744,50.19757832159404,0.03,0.375
CPS,31.000998837387773,0,0.1378504672897196,0.18452975498445104,50.9540782359504,0.04,1.0
XWEB,30.95507471166043,0,0.29210526315789476,0.43598696776986523,51.51070862030433,0.04,1.0
SMFL,30.94545583117144,0,0.09020618556701031,30.94545583117144,52.281461407143354,0.03,1.0
BILI,30.10104074682414,0,0.22505800464037123,0.4239583203778048,51.51070862030433,0.39,0.5
BERZ,29.97282677000669,0,0.17841409691629956,9.990942256668896,52.26842617370254,0.08,1.0
OILD,29.777668497372236,0,0.2772585669781931,1.4888834248686118,51.750971253058786,0.56,1.0
AMC,29.674429210896754,0,0.15879828326180256,0.5029564273033348,51.570435678425746,1.4,1.0
BBLG,29.175983211201284,0,0.14084507042253522,14.587991605600642,52.28118604487836,0.04,1.0
TAL,27.858007656345922,0,0.34770114942528735,0.22109529885988827,51.143720492653514,0.14,0.6666666666666666
MAXN,27.3022757913775,0,0.17558886509635974,0.27031956229086634,51.375359567300485,0.13,0.3333333333333333
HIBS,27.001517303737366,0,0.38563829787234044,9.000505767912456,52.264771999917926,1.81,1.0
UPW,26.97545372865911,0,0.3561253561253561,0.29643355745779243,51.426693839211325,0.03,0.5
JNUG,26.38902358321833,0,0.31877729257641924,26.38902358321833,52.281461407143354,0.65,1.0
EXPR,26.07104171371552,0,0.2802056555269923,0.4205006728018632,51.53355563453222,0.81,0.5
TSP,25.74032198936089,0,0.16159695817490494,1.6087701243350556,51.82332428759743,0.04,1.0
GLSI,25.600288313348326,0,0.11886304909560723,0.1168962936682572,50.51778924563735,0.04,0.5
CJET,25.497568488222242,0,0.39285714285714285,1.3419772888538022,51.755214615071324,0.04,0.5
SPKY,25.346224589416092,0,0.27692307692307694,8.448741529805364,52.26842617370254,0.04,1.0
INPX,25.16251894503777,0,0.13814432989690723,2.287501722276161,51.960397394707265,0.03,1.0
QFIN,24.923204241130595,0,0.30097087378640774,0.3195282595016743,51.48210288002228,0.25,0.75
VCIG,24.353655634715402,0,0.3,0.6408856745977737,51.609328857004016,0.34,0.6666666666666666
CONN,24.17665973071244,0,0.15769944341372913,0.9298715281043246,51.67491294250982,0.04,0.6666666666666666
CURV,23.901325766629018,0,0.1658653846153846,0.2515929028066212,51.40893212956869,0.04,0.5
JFWD,23.891194845066615,0,0.40869565217391307,0.1942373564639562,51.15528086680244,0.03,1.0
XPEV,23.870138363149575,0,0.3411764705882353,0.1909611069051966,51.14838538148833,0.46,1.0
