Symbol,days,rr
ZI,98,13.099999999999996
AMZN,79,13.199999999999996
BBUC,25,29.999999999999936
EDBL,33,24.799999999999955
CSL,2,29.999999999999936
TNL,61,29.999999999999936
2653,19,29.999999999999936
3837,78,15.199999999999989
PRSRU,37,27.599999999999945
HSKA,18,24.09999999999996
1780,21,28.199999999999942
1377,99,22.29999999999996
ZENV,50,29.999999999999936
VNTR,81,29.999999999999936
8244,68,29.999999999999936
XM,24,27.199999999999946
LKFN,85,29.999999999999936
3421,2,26.299999999999947
6853,48,24.999999999999954
HAS,49,28.99999999999994
SLM,23,19.799999999999972
1808,87,20.999999999999968
5973,73,13.999999999999993
THTX,57,20.999999999999968
KOSS,95,21.699999999999967
FRAF,15,29.999999999999936
9739,3,29.999999999999936
5707,73,29.999999999999936
APXIU,17,23.899999999999956
ASB,82,29.999999999999936
8365,86,16.299999999999983
4973,40,24.599999999999955
7296,47,29.999999999999936
2903,38,29.999999999999936
AQNU,12,29.999999999999936
SPNS,20,16.599999999999984
6836,90,29.999999999999936
5011,73,12.699999999999998
7472,100,27.89999999999994
3670,3,24.499999999999957
SMP,5,29.999999999999936
HUDI,97,13.099999999999996
PINC,6,29.999999999999936
2220,10,14.099999999999993
3002,2,15.799999999999986
3166,2,29.999999999999936
SST,62,29.999999999999936
JBLU,26,29.999999999999936
PSHG,37,29.999999999999936
2117,54,25.299999999999955
1301,22,27.599999999999945
COYA,42,15.799999999999986
RDWR,11,12.2
2810,19,20.19999999999997
NBHC,94,29.999999999999936
6888,45,28.39999999999994
4076,100,17.19999999999998
ATHE,35,29.999999999999936
ACHL,97,29.999999999999936
VTEX,91,29.999999999999936
9413,60,27.89999999999994
6542,51,29.999999999999936
8940,2,27.499999999999943
7196,40,29.999999999999936
PYPL,85,24.299999999999955
LPTX,46,29.999999999999936
TOI,27,29.999999999999936
HHC,2,29.999999999999936
CTRM,35,29.999999999999936
5013,35,29.999999999999936
5631,49,29.999999999999936
NTCT,99,17.99999999999998
1762,23,29.999999999999936
4464,2,29.999999999999936
6134,17,29.999999999999936
ENSC,48,23.899999999999956
WPRT,99,13.999999999999993
TFPM,29,18.299999999999976
ALG,93,29.999999999999936
AEVA,62,28.99999999999994
GHIX,11,25.49999999999995
3435,7,29.999999999999936
ROCGU,50,29.999999999999936
KTOS,26,23.29999999999996
6753,21,19.099999999999973
CMAX,40,29.999999999999936
TENB,3,29.999999999999936
9003,7,29.999999999999936
ACET,94,29.599999999999937
GPRO,81,29.999999999999936
5161,2,29.999999999999936
6654,90,29.999999999999936
9561,63,29.999999999999936
NTAP,43,29.999999999999936
5269,28,29.999999999999936
3069,20,29.999999999999936
INGR,94,27.599999999999945
5830,5,15.699999999999987
2221,41,28.29999999999994
DLPN,2,16.999999999999982
6248,3,29.999999999999936
DH,6,19.99999999999997
DHACU,75,29.999999999999936
CKPT,7,29.999999999999936
USNA,28,29.69999999999994
3672,42,29.999999999999936
4611,30,26.39999999999995
2656,34,29.999999999999936
2747,28,29.999999999999936
CCAI,53,15.399999999999988
3547,6,29.999999999999936
8218,6,20.999999999999968
8256,100,25.99999999999995
KULR,83,20.89999999999997
DMAQ,37,21.899999999999963
APPS,65,29.999999999999936
7521,16,29.999999999999936
SLDB,2,29.999999999999936
9708,97,14.79999999999999
3317,40,26.299999999999947
6864,2,28.29999999999994
9007,10,21.999999999999964
SCKT,75,29.999999999999936
EXAI,9,29.999999999999936
7856,2,29.899999999999935
7442,29,29.999999999999936
OPGN,34,29.999999999999936
6633,35,16.099999999999987
VERO,86,29.999999999999936
RGF,64,29.999999999999936
INSG,65,29.999999999999936
UGI,35,29.999999999999936
ESAC,5,16.69999999999998
SRCE,62,18.699999999999974
RSI,79,29.999999999999936
JOAN,86,29.999999999999936
4495,10,14.59999999999999
1952,22,21.699999999999967
6698,3,29.999999999999936
SGMO,36,29.999999999999936
6877,47,29.999999999999936
BEP,51,29.999999999999936
MSSA,27,23.39999999999996
4234,15,28.29999999999994
5603,34,29.999999999999936
7971,47,24.499999999999957
7817,73,13.399999999999995
ALKT,19,29.999999999999936
3655,48,20.999999999999968
2917,12,19.99999999999997
PULM,81,29.999999999999936
6101,3,18.699999999999974
5279,14,15.899999999999986
ESCA,14,28.099999999999945
STE,2,29.999999999999936
NAOV,92,29.999999999999936
9282,47,26.999999999999947
KELYA,19,29.19999999999994
4499,2,29.599999999999937
2331,89,29.999999999999936
3965,5,27.499999999999943
BAFN,67,19.399999999999974
2689,6,21.899999999999963
CCBG,28,29.999999999999936
9074,4,29.999999999999936
AZTA,55,12.299999999999999
6800,40,29.999999999999936
SGBX,19,25.99999999999995
7034,99,12.799999999999997
VVOS,41,29.999999999999936
7421,100,12.799999999999997
8995,97,16.199999999999985
9686,83,24.09999999999996
2607,7,29.999999999999936
VHAQ,15,29.899999999999935
8217,4,29.999999999999936
IRWD,14,13.199999999999996
PBBK,57,29.999999999999936
6994,21,28.499999999999943
9835,13,26.599999999999948
4929,41,29.999999999999936
PHI,98,16.199999999999985
2935,49,24.09999999999996
DTIL,8,15.999999999999986
2927,55,14.79999999999999
6172,49,26.799999999999947
1965,10,26.89999999999995
CAG,61,29.999999999999936
SNOA,7,29.999999999999936
4063,94,25.699999999999953
7276,63,15.699999999999987
MERC,100,29.999999999999936
BAK,43,29.999999999999936
TSP,71,22.99999999999996
URG,94,22.99999999999996
4068,3,29.999999999999936
3447,2,16.399999999999984
8025,74,17.59999999999998
MAQC,2,26.299999999999947
7264,17,27.299999999999947
3156,2,22.79999999999996
1451,5,29.999999999999936
9466,10,29.999999999999936
CVLT,6,29.999999999999936
HRT,45,29.999999999999936
WTBA,95,15.899999999999986
1925,2,16.69999999999998
GIGM,74,29.999999999999936
LOCO,31,29.999999999999936
6788,21,21.999999999999964
3178,21,29.999999999999936
5933,19,17.49999999999998
MDT,4,19.599999999999973
AMRX,49,17.59999999999998
5363,95,29.899999999999935
SAFT,20,29.999999999999936
MMV,54,29.999999999999936
CME,88,16.199999999999985
8609,6,29.999999999999936
GSD,2,12.0
4634,87,29.999999999999936
TRMR,89,29.999999999999936
3853,98,29.999999999999936
7837,5,29.999999999999936
EVBN,75,29.999999999999936
6855,51,12.299999999999999
7976,35,28.69999999999994
CTBI,86,29.999999999999936
TCN,59,29.999999999999936
4113,57,14.299999999999992
LNC,37,29.999999999999936
8173,23,29.999999999999936
CRL,74,27.099999999999945
BLDP,54,29.999999999999936
8871,64,29.999999999999936
2651,60,18.699999999999974
3524,2,29.999999999999936
TNDM,59,12.0
7705,94,19.399999999999974
MCAFU,12,29.999999999999936
1835,87,29.999999999999936
7161,89,15.299999999999988
FSRX,14,29.999999999999936
9904,3,24.199999999999957
6138,23,29.099999999999937
MQ,13,29.999999999999936
6523,4,29.999999999999936
6951,23,29.999999999999936
9872,2,29.999999999999936
SVII,4,29.899999999999935
APTX,36,29.999999999999936
4972,16,29.999999999999936
8707,4,29.999999999999936
4925,5,27.099999999999945
DOGZ,71,29.999999999999936
UVSP,33,25.89999999999995
8346,87,23.899999999999956
DXYN,94,21.999999999999964
FOX,82,29.999999999999936
8086,64,24.599999999999955
2294,3,21.499999999999964
HCMA,7,29.999999999999936
4885,73,13.999999999999993
CNC,26,25.09999999999995
3577,2,29.69999999999994
2911,52,29.999999999999936
9240,28,29.999999999999936
MGOL,45,29.999999999999936
7966,15,29.999999999999936
ACBAU,41,29.999999999999936
1811,8,29.999999999999936
1934,87,29.999999999999936
HURC,11,29.999999999999936
7621,61,29.999999999999936
UGRO,11,29.999999999999936
SHIP,82,15.699999999999987
FMNB,28,29.999999999999936
CASA,6,29.999999999999936
4650,65,29.999999999999936
PSNY,90,27.199999999999946
8127,20,14.99999999999999
9902,28,22.599999999999962
CMCA,6,29.999999999999936
MNTS,91,29.999999999999936
4559,41,26.599999999999948
7150,46,29.999999999999936
3946,2,24.09999999999996
5244,72,29.999999999999936
VBNK,19,15.299999999999988
7035,11,29.999999999999936
7279,2,16.499999999999986
AIXI,15,29.999999999999936
5199,7,16.499999999999986
8830,84,29.999999999999936
SSP,92,29.999999999999936
2053,79,24.09999999999996
5821,2,12.999999999999996
HWELU,63,26.299999999999947
9067,2,29.999999999999936
HSAI,27,29.399999999999938
ACAQ,48,29.999999999999936
2818,22,29.999999999999936
8182,94,29.999999999999936
7575,8,19.99999999999997
8585,11,29.999999999999936
FORR,91,29.999999999999936
3944,54,29.999999999999936
LH,54,29.999999999999936
KEY,29,29.999999999999936
3439,93,28.89999999999994
2114,76,24.499999999999957
5162,2,28.499999999999943
2483,8,13.499999999999995
6629,3,19.199999999999974
7245,4,23.29999999999996
7127,12,29.999999999999936
2109,22,12.799999999999997
CMTG,2,29.999999999999936
SMBC,97,29.999999999999936
NVTA,26,29.999999999999936
3529,62,29.999999999999936
4177,71,29.999999999999936
BCRX,92,29.999999999999936
3169,96,29.999999999999936
3902,52,12.2
5959,40,20.49999999999997
TGNA,5,14.399999999999991
UBX,19,15.499999999999988
CERS,22,29.999999999999936
SGHC,49,29.999999999999936
4847,3,29.999999999999936
SUNL,81,19.099999999999973
DRIO,64,29.999999999999936
OVBC,32,17.79999999999998
LGL,2,12.0
RDVT,94,29.999999999999936
AIRI,72,27.599999999999945
JGGCU,42,27.89999999999994
MLEC,55,29.999999999999936
7325,48,29.999999999999936
4658,6,28.99999999999994
SG,4,29.999999999999936
BWACU,32,29.999999999999936
7291,2,26.09999999999995
3940,56,29.999999999999936
TLYS,28,15.299999999999988
PRME,61,29.999999999999936
CPAAU,11,29.29999999999994
STRC,65,24.499999999999957
RDHL,45,24.499999999999957
4461,12,29.999999999999936
6118,32,29.999999999999936
BAX,4,29.999999999999936
SNDA,9,12.0
FSBW,97,29.999999999999936
ENVX,14,17.09999999999998
7739,2,19.99999999999997
9982,2,29.19999999999994
6433,91,29.999999999999936
2789,2,29.999999999999936
6744,28,13.199999999999996
4057,41,18.899999999999977
BIOL,12,29.999999999999936
3286,78,28.99999999999994
7619,43,24.799999999999955
SRDX,10,13.799999999999994
6230,3,28.099999999999945
NFG,2,25.99999999999995
1380,74,13.699999999999994
SISI,92,29.999999999999936
ARRW,31,14.89999999999999
FUBO,17,29.999999999999936
5997,21,29.69999999999994
ALEC,92,29.999999999999936
JAGX,82,29.999999999999936
HWC,81,29.999999999999936
CTG,21,29.999999999999936
PRM,99,29.999999999999936
LAZ,99,27.399999999999945
BNMV,47,29.999999999999936
BHIL,15,12.0
4391,40,29.999999999999936
AMBP,94,29.999999999999936
ACU,93,19.199999999999974
RVP,91,24.999999999999954
SFBS,74,29.999999999999936
NUVB,79,18.999999999999975
UEIC,11,29.999999999999936
ARVN,77,26.699999999999946
YJ,40,29.999999999999936
PCRX,99,25.89999999999995
1795,6,29.999999999999936
BBU,20,17.79999999999998
9994,35,29.999999999999936
1944,4,29.29999999999994
EML,30,29.999999999999936
6325,64,29.999999999999936
ELSE,20,15.499999999999988
1821,99,23.899999999999956
9934,47,28.99999999999994
7175,6,29.999999999999936
CCSI,7,29.999999999999936
BRIVU,95,29.999999999999936
CVKD,46,29.999999999999936
SQFT,74,29.999999999999936
AWIN,39,29.999999999999936
5025,84,29.999999999999936
VNCE,63,29.999999999999936
MRCC,92,29.999999999999936
8085,83,29.999999999999936
UFCS,10,26.89999999999995
LCAHU,5,21.899999999999963
PACK,31,29.999999999999936
IART,33,29.999999999999936
JVA,56,29.999999999999936
GORO,9,29.999999999999936
7851,14,29.999999999999936
2668,33,26.599999999999948
DAR,80,27.199999999999946
JXJT,51,16.399999999999984
BRKL,81,29.999999999999936
4116,33,29.999999999999936
FNF,12,12.699999999999998
7570,20,12.999999999999996
BNNR,5,29.999999999999936
5936,21,29.999999999999936
8194,46,26.49999999999995
RAMP,20,29.999999999999936
DALS,4,24.399999999999956
WBX,43,29.999999999999936
IVA,47,22.29999999999996
HAIA,6,19.599999999999973
BHM,3,29.999999999999936
TARO,57,29.999999999999936
7539,95,23.799999999999958
IMPP,19,29.999999999999936
CLAYU,7,29.999999999999936
VBIV,14,29.999999999999936
2060,87,23.499999999999957
8104,2,24.799999999999955
NMRK,78,29.999999999999936
7975,4,16.499999999999986
FUV,10,27.499999999999943
XPDB,4,12.0
MNDO,3,29.999999999999936
CE,5,29.999999999999936
6373,23,25.299999999999955
FRLN,50,29.999999999999936
NAPA,2,18.699999999999974
7872,2,29.999999999999936
3395,54,15.699999999999987
3536,34,22.599999999999962
ASPA,3,29.999999999999936
BWCAU,25,29.999999999999936
CODX,71,19.299999999999976
MBIO,23,29.999999999999936
STBA,85,29.999999999999936
7494,2,16.299999999999983
PEPL,7,19.699999999999974
9434,3,29.999999999999936
8887,99,23.899999999999956
7840,46,15.799999999999986
SEPA,62,14.89999999999999
ASNS,2,15.299999999999988
5902,21,19.699999999999974
7514,46,29.999999999999936
6396,76,29.999999999999936
5482,75,29.999999999999936
VERB,67,29.999999999999936
2359,74,13.699999999999994
1438,7,29.999999999999936
TC,6,29.999999999999936
9991,62,29.999999999999936
3738,38,29.999999999999936
4346,85,19.399999999999974
5131,55,29.999999999999936
3407,5,29.999999999999936
LNSR,3,29.999999999999936
7177,53,29.999999999999936
FTV,53,29.799999999999937
1444,7,29.999999999999936
UTAAU,18,27.999999999999943
3690,9,15.999999999999986
8566,2,21.699999999999967
2208,3,20.19999999999997
3123,88,29.999999999999936
5946,63,27.499999999999943
7326,39,13.599999999999994
FNVT,2,29.999999999999936
CTRN,11,29.999999999999936
7524,2,15.999999999999986
COLB,72,21.899999999999963
ONYX,77,29.899999999999935
SNRH,35,21.399999999999967
LGST,4,29.999999999999936
AMTX,11,29.999999999999936
SKWD,12,29.999999999999936
AQB,51,29.999999999999936
3416,2,27.699999999999946
4385,38,26.699999999999946
NPAB,3,22.499999999999964
FG,12,29.999999999999936
FGMC,8,22.399999999999963
SBCF,65,29.799999999999937
PFBC,94,28.29999999999994
NNOX,85,29.999999999999936
ECX,46,29.999999999999936
IMCC,62,28.199999999999942
AVIR,31,29.999999999999936
2816,19,29.999999999999936
PGRWU,3,13.299999999999995
3360,69,19.299999999999976
2282,14,19.399999999999974
3802,10,21.599999999999966
HCNE,13,12.0
CWH,75,28.29999999999994
CVBF,92,29.499999999999936
2385,93,29.999999999999936
AUBN,24,29.499999999999936
VIRT,2,29.999999999999936
7707,63,19.99999999999997
MPB,93,28.69999999999994
7630,59,29.999999999999936
PDCO,13,16.399999999999984
PBAX,4,29.999999999999936
NCR,22,22.79999999999996
4762,3,21.999999999999964
CIZN,61,29.999999999999936
PLOW,5,21.499999999999964
IVVD,36,29.999999999999936
3109,2,15.399999999999988
AMED,79,29.999999999999936
CBRGU,76,29.999999999999936
SABR,66,26.19999999999995
5942,86,29.999999999999936
PLMI,42,29.999999999999936
8772,4,25.399999999999952
1827,37,27.599999999999945
3665,92,29.999999999999936
MGA,52,14.099999999999993
4974,5,29.29999999999994
DLB,46,23.29999999999996
MAPS,65,29.999999999999936
1826,49,21.499999999999964
ACRS,31,29.999999999999936
4548,18,29.999999999999936
GNUS,11,29.999999999999936
ADT,80,29.999999999999936
5932,95,29.999999999999936
RAYA,3,29.999999999999936
1945,2,14.199999999999992
SMAPU,4,14.59999999999999
3040,24,29.999999999999936
1867,2,29.999999999999936
6440,5,27.999999999999943
WRB,4,21.999999999999964
IVCB,29,16.299999999999983
AKTX,7,29.999999999999936
2493,31,26.799999999999947
LFVN,99,29.999999999999936
NWBI,94,28.69999999999994
GH,96,29.999999999999936
9506,92,13.999999999999993
STRW,31,29.999999999999936
PPHP,3,15.999999999999986
8163,87,17.09999999999998
OMIC,23,20.999999999999968
9853,47,29.999999999999936
4887,10,29.999999999999936
BODY,78,23.39999999999996
WYY,16,29.999999999999936
GTACU,9,12.799999999999997
4554,2,26.89999999999995
9319,11,29.999999999999936
3104,6,19.99999999999997
RBCAA,95,29.899999999999935
MYNZ,17,12.0
2751,49,29.999999999999936
3747,52,29.999999999999936
JLL,79,29.399999999999938
DGLY,89,24.599999999999955
6161,33,29.999999999999936
1433,2,29.999999999999936
2830,2,13.099999999999996
LTRX,86,29.999999999999936
ERAS,16,25.99999999999995
7615,19,29.999999999999936
4406,2,17.299999999999983
6157,14,29.999999999999936
ONCT,62,29.999999999999936
BNIX,2,23.899999999999956
CIB,43,28.69999999999994
BRC,18,13.499999999999995
PNC,79,29.999999999999936
7983,4,29.999999999999936
VRNT,14,29.999999999999936
CDXS,95,21.499999999999964
GLBS,65,29.999999999999936
7544,2,12.399999999999999
ATIP,35,29.999999999999936
ACABU,20,29.499999999999936
PPYA,53,29.999999999999936
9812,17,29.999999999999936
7183,48,14.99999999999999
3926,90,20.999999999999968
7475,70,29.999999999999936
5028,99,29.999999999999936
9956,21,29.999999999999936
FATH,30,29.999999999999936
IVCBU,36,18.49999999999998
4167,41,15.499999999999988
3553,33,16.599999999999984
9698,36,18.599999999999977
PLAO,14,13.399999999999995
ENTF,28,15.599999999999987
SCRM,2,29.899999999999935
2573,2,16.099999999999987
BBIG,76,26.49999999999995
TIXT,53,27.399999999999945
IONM,24,29.999999999999936
9173,45,29.999999999999936
TRST,53,29.599999999999937
3880,12,20.49999999999997
REAL,69,28.89999999999994
9446,2,16.399999999999984
2612,56,29.999999999999936
9324,22,22.099999999999966
CS,28,29.999999999999936
LICY,60,22.599999999999962
TSVT,12,29.999999999999936
MTAC,3,14.99999999999999
ZTAQU,5,29.899999999999935
HZO,85,29.999999999999936
4538,2,29.999999999999936
8133,74,18.09999999999998
FNWD,81,29.999999999999936
1828,49,29.999999999999936
8076,2,29.999999999999936
7800,29,29.999999999999936
SCRMU,100,23.499999999999957
3063,6,29.999999999999936
6678,35,17.79999999999998
7709,89,29.999999999999936
1417,3,13.499999999999995
CSSE,10,29.999999999999936
2485,57,25.89999999999995
5966,3,29.999999999999936
BIRD,84,29.999999999999936
CADE,45,29.999999999999936
BALL,77,16.899999999999984
3861,55,29.999999999999936
WLYB,5,29.999999999999936
1726,75,29.999999999999936
4218,34,20.099999999999973
MLVF,96,29.999999999999936
6666,73,27.199999999999946
RARE,61,28.499999999999943
7238,87,29.999999999999936
7813,4,15.999999999999986
3070,96,15.999999999999986
SLVRU,3,21.499999999999964
6832,40,19.49999999999997
AKAM,11,29.999999999999936
3159,2,29.999999999999936
BWAQU,11,27.89999999999994
2393,4,29.999999999999936
PPHPU,2,29.999999999999936
2722,27,29.999999999999936
RKDA,40,29.999999999999936
CRGE,15,29.999999999999936
GHSI,43,29.999999999999936
APPH,50,29.999999999999936
5612,72,29.499999999999936
8119,2,25.89999999999995
7555,81,25.09999999999995
NIC,100,28.79999999999994
8919,9,29.999999999999936
3461,18,29.999999999999936
BROG,80,29.999999999999936
IOVA,66,29.999999999999936
2215,2,29.999999999999936
2997,80,12.0
CASS,16,29.999999999999936
4998,7,17.899999999999977
SMAP,14,23.999999999999957
DXPE,8,29.999999999999936
3723,99,29.999999999999936
4247,50,18.999999999999975
7277,2,19.99999999999997
3242,3,14.99999999999999
REVB,87,29.999999999999936
3622,32,27.599999999999945
GDOT,13,14.399999999999991
GYRO,2,29.999999999999936
DLHC,34,24.999999999999954
6901,69,20.89999999999997
8081,3,29.999999999999936
3895,11,26.299999999999947
9627,2,29.999999999999936
9206,47,24.699999999999953
APTMU,47,23.999999999999957
SSSS,7,29.999999999999936
3349,78,26.999999999999947
MTLS,25,25.49999999999995
5386,12,29.999999999999936
6858,3,29.999999999999936
ZIMV,7,18.599999999999977
9408,6,16.69999999999998
TCBI,32,15.599999999999987
OHAAU,32,29.999999999999936
7804,95,16.799999999999983
ACCO,72,29.999999999999936
LBC,62,29.099999999999937
9993,45,29.999999999999936
AESI,6,24.299999999999955
3267,83,29.999999999999936
SKYW,63,29.999999999999936
SMSI,36,12.899999999999997
SINT,20,29.999999999999936
STC,87,29.999999999999936
LASR,69,29.999999999999936
4367,14,29.999999999999936
9788,23,29.999999999999936
TNC,69,29.999999999999936
3140,87,29.29999999999994
DISAU,88,24.999999999999954
8144,15,26.699999999999946
LYEL,23,29.999999999999936
DTSS,36,29.999999999999936
SBSI,29,29.999999999999936
1904,11,22.99999999999996
CWK,88,29.999999999999936
AMN,11,22.899999999999963
6027,10,16.199999999999985
7749,75,29.999999999999936
RWODU,60,29.999999999999936
BNRE,10,13.499999999999995
CDAQU,40,29.999999999999936
WWACU,65,21.899999999999963
ZYNE,81,25.49999999999995
6071,24,13.599999999999994
3173,48,18.999999999999975
ACACU,20,29.999999999999936
RENE,8,12.1
7083,80,29.999999999999936
2594,16,27.599999999999945
9259,21,29.999999999999936
TLGYU,5,29.999999999999936
3640,51,27.299999999999947
6185,83,16.999999999999982
4745,41,29.999999999999936
GLPG,2,29.999999999999936
3934,67,29.999999999999936
HUDAU,15,29.999999999999936
SQNS,72,29.999999999999936
9846,58,29.999999999999936
FREQ,30,29.999999999999936
3141,91,18.799999999999976
9036,81,20.89999999999997
9504,56,19.199999999999974
9385,36,27.499999999999943
MBTC,9,29.999999999999936
BALY,25,29.999999999999936
DNA,61,13.999999999999993
CFFE,5,14.99999999999999
KYCH,64,21.999999999999964
7831,44,29.999999999999936
7450,11,29.999999999999936
FOXA,3,20.79999999999997
9078,26,29.999999999999936
5134,82,29.999999999999936
CENT,29,13.999999999999993
2440,71,29.999999999999936
6087,6,21.599999999999966
TRMK,93,18.999999999999975
4626,55,14.199999999999992
UPTD,76,29.999999999999936
9470,30,29.999999999999936
3276,3,29.999999999999936
4934,27,29.999999999999936
PRPL,87,24.999999999999954
9613,24,20.49999999999997
ENTFU,3,22.399999999999963
2922,64,14.499999999999991
2769,17,14.99999999999999
HCSG,2,29.999999999999936
EU,38,21.999999999999964
5214,14,27.89999999999994
2374,90,29.999999999999936
4471,15,14.399999999999991
3905,4,15.499999999999988
9342,37,29.999999999999936
4516,27,29.999999999999936
4224,41,29.999999999999936
7487,2,29.999999999999936
PMVP,2,29.999999999999936
MSEX,74,29.999999999999936
7531,70,29.999999999999936
6073,26,18.299999999999976
9511,40,29.999999999999936
4248,21,27.89999999999994
XFIN,24,12.0
GHIXU,21,15.999999999999986
6517,85,21.199999999999967
WABC,91,29.999999999999936
1401,2,16.999999999999982
7647,55,29.999999999999936
INTEU,4,29.899999999999935
5027,4,29.999999999999936
4496,14,17.59999999999998
NH,89,29.999999999999936
CALB,22,29.999999999999936
9637,4,29.999999999999936
UBSI,74,29.999999999999936
6814,87,29.999999999999936
7481,65,25.199999999999953
5956,76,27.399999999999945
9742,3,29.999999999999936
KNSW,43,29.999999999999936
3929,66,17.99999999999998
UWMC,59,22.69999999999996
3678,31,20.699999999999967
PAHC,23,13.099999999999996
BILL,2,12.0
ENCP,4,23.29999999999996
3913,18,16.999999999999982
QMCO,91,29.999999999999936
CM,2,17.299999999999983
GLOB,58,24.399999999999956
OSK,75,25.699999999999953
4319,19,29.999999999999936
LITTU,52,29.999999999999936
STRT,90,29.999999999999936
CLOV,59,19.99999999999997
3953,6,12.699999999999998
GIB,2,12.799999999999997
5391,72,23.999999999999957
6574,8,29.999999999999936
3951,2,29.29999999999994
VFC,11,29.999999999999936
BHACU,13,29.999999999999936
LIBYU,10,19.99999999999997
ROCG,52,17.99999999999998
FNVTU,7,29.999999999999936
CZOO,20,29.999999999999936
SDACU,5,24.899999999999956
KYCHU,4,20.49999999999997
BNNRU,73,29.999999999999936
STRS,60,14.099999999999993
BPAC,3,29.999999999999936
AFARU,24,29.999999999999936
7917,96,14.399999999999991
MLACU,56,29.999999999999936
3877,2,12.599999999999998
5262,76,20.89999999999997
PETZ,63,29.999999999999936
AXTI,80,25.699999999999953
6643,6,18.49999999999998
ARBB,10,29.999999999999936
3092,16,29.999999999999936
RDI,75,29.999999999999936
EDTX,8,17.09999999999998
MURF,7,29.999999999999936
5699,16,14.99999999999999
EQRX,52,29.999999999999936
4644,87,25.49999999999995
3708,9,18.09999999999998
CSTE,3,29.999999999999936
3857,51,29.999999999999936
1871,87,29.999999999999936
VZ,5,29.999999999999936
4615,32,29.999999999999936
CZWI,97,29.999999999999936
1841,3,29.799999999999937
PTWOU,25,29.999999999999936
1379,30,29.999999999999936
FNWB,14,29.999999999999936
MTACU,21,23.999999999999957
SNRHU,40,28.89999999999994
MRVI,83,29.999999999999936
PROV,50,22.29999999999996
HTBI,36,19.799999999999972
8207,2,29.999999999999936
FORD,14,15.999999999999986
PLBY,52,22.499999999999964
STEL,97,23.59999999999996
MODD,2,29.999999999999936
CCTS,18,12.0
MTB,86,29.999999999999936
6704,2,12.999999999999996
1938,86,25.79999999999995
DLA,67,27.299999999999947
MIMO,24,29.999999999999936
SASI,20,18.699999999999974
FRME,93,29.999999999999936
7916,2,12.699999999999998
7953,41,19.799999999999972
WIT,85,18.09999999999998
5955,49,29.999999999999936
VICR,43,29.999999999999936
MEOA,91,29.999999999999936
KITT,94,29.999999999999936
EYE,3,19.299999999999976
TEL,21,29.999999999999936
WOOF,18,29.999999999999936
ATRA,75,29.999999999999936
AGLE,7,12.0
RXT,99,29.999999999999936
4524,2,28.69999999999994
SCHW,8,29.999999999999936
VWE,34,12.0
AEI,34,29.999999999999936
3641,31,28.59999999999994
WBA,23,29.999999999999936
7443,20,29.999999999999936
NYAX,57,29.999999999999936
AVY,72,29.29999999999994
AHG,40,29.999999999999936
DHAC,57,12.0
PWUPU,5,29.999999999999936
NEWT,21,29.999999999999936
NRACU,70,29.999999999999936
PNR,85,21.099999999999966
TIL,98,29.999999999999936
JUGGU,41,14.299999999999992
NVAC,13,29.999999999999936
9285,6,29.999999999999936
HPLTU,24,26.89999999999995
ANTX,29,29.999999999999936
WSBC,25,24.499999999999957
2204,25,23.999999999999957
GTEC,48,29.999999999999936
FUNC,19,29.999999999999936
LIDR,92,29.999999999999936
OTEC,10,29.999999999999936
4957,14,13.999999999999993
BDRX,8,29.999999999999936
2907,61,12.1
PED,18,15.899999999999986
DDI,58,29.999999999999936
AROW,57,29.999999999999936
3648,35,25.09999999999995
BRACU,29,12.499999999999998
WTMAU,71,21.399999999999967
8013,32,29.999999999999936
3323,95,17.99999999999998
FRBK,21,29.999999999999936
3046,83,29.999999999999936
CPSI,20,29.999999999999936
9475,58,16.499999999999986
GAQ,4,12.699999999999998
DECA,10,29.999999999999936
1898,87,29.999999999999936
9143,63,29.999999999999936
2389,18,29.999999999999936
PGC,87,16.999999999999982
TPHS,83,27.699999999999946
MKC,98,16.399999999999984
NHWK,75,29.999999999999936
ALLO,19,29.999999999999936
9425,95,29.999999999999936
LEG,82,29.999999999999936
5029,11,17.79999999999998
GBNY,44,29.999999999999936
EXFY,7,29.999999999999936
TCPC,96,29.999999999999936
8208,24,18.799999999999976
1997,78,18.299999999999976
CZNC,92,29.999999999999936
8289,7,29.999999999999936
AGR,44,29.999999999999936
4592,29,29.999999999999936
CPAA,47,29.999999999999936
SKM,36,15.099999999999989
HSII,87,29.999999999999936
6482,55,29.999999999999936
ADOC,3,24.999999999999954
IXHL,8,29.999999999999936
9444,43,29.999999999999936
3020,23,29.999999999999936
ADEX,2,12.0
BRLT,22,16.499999999999986
8737,65,21.699999999999967
7947,83,29.999999999999936
1723,63,24.999999999999954
9768,2,29.999999999999936
2806,11,12.999999999999996
6093,62,29.999999999999936
AACIU,63,29.999999999999936
3326,68,26.999999999999947
FLFV,8,29.999999999999936
1815,47,25.09999999999995
8706,10,20.699999999999967
2497,44,22.99999999999996
7338,59,29.999999999999936
ITAQU,4,29.999999999999936
2300,2,12.899999999999997
ORGO,2,29.999999999999936
9675,2,29.999999999999936
GOGN,19,22.29999999999996
CCAP,3,25.699999999999953
RHI,2,29.999999999999936
CNS,7,29.999999999999936
RM,91,29.999999999999936
CRGO,39,29.999999999999936
SIGA,19,26.999999999999947
CNDT,2,29.999999999999936
1716,4,27.499999999999943
TAC,4,25.299999999999955
FRXB,5,29.999999999999936
